Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
707,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9670e-01,51.86,1.3347e-01,2.17,0.2
708,2,0.4166,3.8100e+01,2.9103e+01,0.78,7.9667e-01,51.88,1.3349e-01,2.17,0.2
709,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.86,1.3351e-01,2.17,0.2
710,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9668e-01,51.90,1.3354e-01,2.17,0.2
711,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.89,1.3357e-01,2.17,0.2
712,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9667e-01,51.85,1.3359e-01,2.17,0.2
713,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9669e-01,51.87,1.3363e-01,2.17,0.2
714,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9671e-01,51.88,1.3364e-01,2.17,0.2
715,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.91,1.3364e-01,2.17,0.2
716,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9671e-01,51.91,1.3361e-01,2.17,0.2
717,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9669e-01,51.90,1.3357e-01,2.17,0.2
718,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9669e-01,51.89,1.3357e-01,2.17,0.2
719,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9665e-01,51.90,1.3354e-01,2.17,0.2
720,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.87,1.3352e-01,2.17,0.2
721,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.85,1.3351e-01,2.17,0.2
722,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.85,1.3349e-01,2.17,0.2
723,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9669e-01,51.93,1.3351e-01,2.17,0.2
724,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9672e-01,51.90,1.3348e-01,2.17,0.2
725,2,0.4196,3.8100e+01,2.9103e+01,0.78,7.9677e-01,51.90,1.3345e-01,2.17,0.2
726,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9682e-01,51.88,1.3342e-01,2.17,0.2
727,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.95,1.3339e-01,2.17,0.2
728,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.96,1.3334e-01,2.17,0.2
729,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9681e-01,51.93,1.3335e-01,2.17,0.2
730,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9682e-01,51.94,1.3337e-01,2.17,0.2
731,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9683e-01,51.93,1.3342e-01,2.17,0.2
732,2,0.4201,3.8100e+01,2.9103e+01,0.78,7.9685e-01,51.93,1.3345e-01,2.17,0.2
733,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.89,1.3343e-01,2.17,0.2
734,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9681e-01,51.89,1.3340e-01,2.17,0.2
735,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9677e-01,51.87,1.3341e-01,2.17,0.2
736,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9678e-01,51.87,1.3343e-01,2.17,0.2
737,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9676e-01,51.88,1.3344e-01,2.17,0.2
738,2,0.4161,3.8100e+01,2.9103e+01,0.78,7.9680e-01,51.87,1.3347e-01,2.17,0.2
739,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9682e-01,51.90,1.3347e-01,2.17,0.2
740,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.91,1.3348e-01,2.17,0.2
741,2,0.4196,3.8100e+01,2.9103e+01,0.78,7.9680e-01,51.86,1.3352e-01,2.17,0.2
742,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9681e-01,51.89,1.3354e-01,2.16,0.2
743,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9672e-01,51.82,1.3352e-01,2.16,0.2
744,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9669e-01,51.87,1.3352e-01,2.17,0.2
745,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9664e-01,51.90,1.3351e-01,2.17,0.2
746,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9661e-01,51.89,1.3349e-01,2.17,0.2
747,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9661e-01,51.88,1.3347e-01,2.17,0.2
748,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9665e-01,51.86,1.3346e-01,2.17,0.2
749,2,0.4197,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.88,1.3341e-01,2.17,0.2
750,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9665e-01,51.86,1.3338e-01,2.16,0.2
751,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.88,1.3334e-01,2.16,0.2
752,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.89,1.3336e-01,2.16,0.2
753,2,0.4199,3.8100e+01,2.9103e+01,0.78,7.9667e-01,51.88,1.3341e-01,2.16,0.2
754,2,0.4156,3.8100e+01,2.9103e+01,0.78,7.9670e-01,51.88,1.3344e-01,2.16,0.2
755,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.87,1.3350e-01,2.16,0.2
756,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9671e-01,51.86,1.3359e-01,2.16,0.2
757,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9672e-01,51.86,1.3364e-01,2.16,0.2
758,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.87,1.3371e-01,2.16,0.2
759,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.92,1.3378e-01,2.16,0.2
760,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9685e-01,51.90,1.3388e-01,2.16,0.2
761,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9690e-01,51.91,1.3387e-01,2.16,0.2
762,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.91,1.3384e-01,2.16,0.2
763,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.91,1.3378e-01,2.16,0.2
764,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.91,1.3373e-01,2.16,0.2
765,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.91,1.3364e-01,2.16,0.2
766,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.91,1.3361e-01,2.16,0.2
767,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.91,1.3362e-01,2.16,0.2
768,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9670e-01,51.92,1.3365e-01,2.16,0.2
769,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9675e-01,51.94,1.3367e-01,2.16,0.2
770,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9676e-01,51.88,1.3366e-01,2.16,0.2
771,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9675e-01,51.93,1.3361e-01,2.16,0.2
772,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9668e-01,51.91,1.3362e-01,2.16,0.2
773,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9670e-01,51.89,1.3359e-01,2.16,0.2
774,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9675e-01,51.90,1.3355e-01,2.16,0.2
775,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9678e-01,51.90,1.3354e-01,2.16,0.2
776,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9685e-01,51.94,1.3355e-01,2.16,0.2
777,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9697e-01,51.88,1.3358e-01,2.16,0.3
778,2,0.4202,3.8100e+01,2.9103e+01,0.78,7.9694e-01,51.89,1.3356e-01,2.16,0.2
779,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9697e-01,51.92,1.3359e-01,2.16,0.2
780,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9699e-01,51.90,1.3363e-01,2.15,0.2
781,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9706e-01,51.92,1.3371e-01,2.15,0.2
782,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9708e-01,51.94,1.3370e-01,2.15,0.2
783,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9708e-01,51.87,1.3373e-01,2.15,0.2
784,2,0.4196,3.8100e+01,2.9103e+01,0.78,7.9712e-01,51.94,1.3372e-01,2.15,0.2
785,2,0.4171,3.8100e+01,2.9103e+01,0.78,7.9711e-01,51.93,1.3368e-01,2.15,0.2
786,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9713e-01,51.94,1.3365e-01,2.15,0.2
787,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9712e-01,51.91,1.3350e-01,2.15,0.2
788,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9708e-01,51.87,1.3344e-01,2.15,0.2
789,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9705e-01,51.89,1.3343e-01,2.15,0.2
790,2,0.4163,3.8100e+01,2.9103e+01,0.78,7.9701e-01,51.90,1.3347e-01,2.15,0.2
791,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9705e-01,51.90,1.3349e-01,2.15,0.2
792,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9703e-01,51.91,1.3348e-01,2.15,0.2
793,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9700e-01,51.88,1.3346e-01,2.15,0.2
794,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9692e-01,51.89,1.3343e-01,2.15,0.2
795,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.88,1.3339e-01,2.15,0.2
796,2,0.4168,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.90,1.3340e-01,2.15,0.2
797,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9683e-01,51.86,1.3342e-01,2.15,0.2
798,2,0.4166,3.8100e+01,2.9103e+01,0.78,7.9682e-01,51.89,1.3345e-01,2.15,0.2
799,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.92,1.3340e-01,2.15,0.2
800,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9685e-01,51.92,1.3341e-01,2.15,0.2
801,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9685e-01,51.88,1.3347e-01,2.15,0.2
802,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9688e-01,51.91,1.3348e-01,2.15,0.2
803,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9692e-01,51.92,1.3353e-01,2.15,0.2
804,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9697e-01,51.94,1.3353e-01,2.15,0.2
805,2,0.4196,3.8100e+01,2.9103e+01,0.78,7.9694e-01,51.97,1.3352e-01,2.15,0.2
806,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9688e-01,51.91,1.3345e-01,2.15,0.2
807,2,0.4171,3.8100e+01,2.9103e+01,0.78,7.9682e-01,51.93,1.3333e-01,2.15,0.2
808,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.94,1.3327e-01,2.15,0.2
809,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.94,1.3328e-01,2.15,0.2
810,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.91,1.3325e-01,2.15,0.2
811,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.86,1.3329e-01,2.15,0.2
812,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9677e-01,51.88,1.3333e-01,2.15,0.2
813,2,0.4202,3.8100e+01,2.9103e+01,0.78,7.9682e-01,51.90,1.3339e-01,2.15,0.2
814,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.93,1.3337e-01,2.15,0.2
815,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9683e-01,51.88,1.3334e-01,2.15,0.2
816,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9676e-01,51.95,1.3335e-01,2.15,0.2
817,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9674e-01,51.94,1.3336e-01,2.15,0.2
818,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9670e-01,51.91,1.3340e-01,2.15,0.2
819,2,0.4163,3.8100e+01,2.9103e+01,0.78,7.9668e-01,51.91,1.3340e-01,2.15,0.2
820,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9670e-01,51.92,1.3331e-01,2.15,0.2
821,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.93,1.3329e-01,2.15,0.2
822,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9687e-01,51.96,1.3329e-01,2.15,0.2
823,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9687e-01,51.96,1.3329e-01,2.15,0.2
824,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9685e-01,51.94,1.3330e-01,2.15,0.2
825,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9683e-01,51.90,1.3329e-01,2.15,0.2
826,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9688e-01,51.95,1.3327e-01,2.15,0.2
827,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.92,1.3326e-01,2.15,0.2
828,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.98,1.3323e-01,2.15,0.2
829,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.95,1.3311e-01,2.15,0.2
830,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9690e-01,51.95,1.3309e-01,2.15,0.2
831,2,0.4204,3.8100e+01,2.9103e+01,0.78,7.9689e-01,51.94,1.3308e-01,2.15,0.2
832,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9694e-01,51.98,1.3303e-01,2.15,0.2
833,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9691e-01,51.95,1.3294e-01,2.15,0.2
834,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9690e-01,51.99,1.3299e-01,2.16,0.2
835,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9691e-01,51.99,1.3311e-01,2.16,0.2
836,2,0.4208,3.8100e+01,2.9103e+01,0.78,7.9696e-01,51.96,1.3310e-01,2.16,0.2
837,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9693e-01,51.99,1.3315e-01,2.16,0.2
838,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9692e-01,51.98,1.3319e-01,2.16,0.2
839,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.97,1.3325e-01,2.16,0.2
840,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9681e-01,51.95,1.3326e-01,2.16,0.2
841,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9681e-01,52.00,1.3321e-01,2.16,0.2
842,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9673e-01,51.96,1.3311e-01,2.16,0.2
843,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9666e-01,51.98,1.3307e-01,2.16,0.2
844,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9671e-01,51.96,1.3308e-01,2.16,0.2
845,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9676e-01,51.94,1.3310e-01,2.16,0.2
846,2,0.4196,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.97,1.3319e-01,2.16,0.2
847,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.97,1.3326e-01,2.16,0.2
848,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9681e-01,52.00,1.3329e-01,2.16,0.2
849,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.94,1.3324e-01,2.16,0.2
850,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9689e-01,51.95,1.3319e-01,2.16,0.2
851,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9691e-01,51.96,1.3317e-01,2.16,0.2
852,2,0.4206,3.8100e+01,2.9103e+01,0.78,7.9689e-01,51.96,1.3308e-01,2.16,0.2
853,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9687e-01,51.93,1.3301e-01,2.16,0.2
854,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.92,1.3298e-01,2.16,0.2
855,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9679e-01,51.93,1.3289e-01,2.16,0.2
856,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.91,1.3286e-01,2.16,0.2
857,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9687e-01,51.97,1.3285e-01,2.16,0.2
858,2,0.4166,3.8100e+01,2.9103e+01,0.78,7.9690e-01,51.98,1.3280e-01,2.17,0.2
859,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9694e-01,51.96,1.3275e-01,2.17,0.2
860,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9703e-01,51.94,1.3271e-01,2.17,0.2
861,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9703e-01,51.93,1.3265e-01,2.17,0.2
862,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9696e-01,51.96,1.3262e-01,2.17,0.2
863,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9690e-01,51.98,1.3260e-01,2.17,0.2
864,2,0.4169,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.97,1.3262e-01,2.16,0.2
865,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9676e-01,51.96,1.3271e-01,2.16,0.2
866,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9669e-01,51.96,1.3274e-01,2.16,0.2
867,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9663e-01,51.95,1.3278e-01,2.16,0.2
868,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9661e-01,51.92,1.3279e-01,2.16,0.2
869,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9649e-01,51.90,1.3282e-01,2.16,0.2
870,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9644e-01,51.90,1.3280e-01,2.16,0.2
871,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9633e-01,51.92,1.3276e-01,2.16,0.2
872,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9634e-01,51.94,1.3276e-01,2.16,0.2
873,2,0.4169,3.8100e+01,2.9103e+01,0.78,7.9635e-01,51.90,1.3279e-01,2.16,0.2
874,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9638e-01,51.93,1.3293e-01,2.16,0.2
875,2,0.4171,3.8100e+01,2.9103e+01,0.78,7.9639e-01,51.89,1.3315e-01,2.16,0.2
876,2,0.4170,3.8100e+01,2.9103e+01,0.78,7.9638e-01,51.89,1.3329e-01,2.16,0.2
877,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9639e-01,51.86,1.3327e-01,2.16,0.2
878,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9640e-01,51.90,1.3325e-01,2.16,0.2
879,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9643e-01,51.89,1.3331e-01,2.16,0.2
880,2,0.4168,3.8100e+01,2.9103e+01,0.78,7.9648e-01,51.89,1.3343e-01,2.16,0.2
881,2,0.4169,3.8100e+01,2.9103e+01,0.78,7.9647e-01,51.90,1.3349e-01,2.16,0.2
882,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9659e-01,51.88,1.3352e-01,2.16,0.2
883,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9668e-01,51.98,1.3349e-01,2.16,0.2
884,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9665e-01,51.93,1.3342e-01,2.16,0.2
885,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9660e-01,52.04,1.3342e-01,2.16,0.2
886,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9652e-01,52.03,1.3351e-01,2.16,0.2
887,2,0.4204,3.8100e+01,2.9103e+01,0.78,7.9643e-01,52.01,1.3352e-01,2.15,0.2
888,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9639e-01,51.97,1.3352e-01,2.15,0.2
889,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9635e-01,52.03,1.3341e-01,2.15,0.2
890,2,0.4201,3.8100e+01,2.9103e+01,0.78,7.9633e-01,52.00,1.3340e-01,2.15,0.2
891,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9644e-01,52.01,1.3341e-01,2.15,0.2
892,2,0.4164,3.8100e+01,2.9103e+01,0.78,7.9645e-01,51.98,1.3345e-01,2.15,0.2
893,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9648e-01,52.04,1.3345e-01,2.15,0.2
894,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9648e-01,52.03,1.3352e-01,2.15,0.2
895,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9644e-01,51.99,1.3345e-01,2.15,0.2
896,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9649e-01,52.01,1.3349e-01,2.14,0.2
897,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9661e-01,52.00,1.3362e-01,2.14,0.2
898,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9663e-01,52.04,1.3369e-01,2.14,0.2
899,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9667e-01,52.04,1.3371e-01,2.14,0.2
900,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9668e-01,52.05,1.3360e-01,2.14,0.2
901,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9658e-01,52.03,1.3354e-01,2.15,0.2
902,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9673e-01,52.01,1.3356e-01,2.14,0.2
903,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9678e-01,52.04,1.3353e-01,2.14,0.2
904,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9681e-01,52.02,1.3354e-01,2.14,0.2
905,2,0.4199,3.8100e+01,2.9103e+01,0.78,7.9670e-01,52.02,1.3352e-01,2.15,0.2
906,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9660e-01,52.02,1.3353e-01,2.15,0.2
907,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9648e-01,52.01,1.3358e-01,2.15,0.2
908,2,0.4170,3.8100e+01,2.9103e+01,0.78,7.9636e-01,52.04,1.3361e-01,2.15,0.2
909,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9632e-01,52.06,1.3368e-01,2.15,0.2
910,2,0.4196,3.8100e+01,2.9103e+01,0.78,7.9634e-01,52.02,1.3365e-01,2.15,0.2
911,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9647e-01,52.06,1.3367e-01,2.15,0.2
912,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9650e-01,52.05,1.3362e-01,2.15,0.2
913,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9645e-01,52.05,1.3354e-01,2.15,0.2
914,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9648e-01,52.06,1.3343e-01,2.15,0.2
915,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9651e-01,52.03,1.3336e-01,2.15,0.2
916,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9652e-01,52.02,1.3336e-01,2.15,0.2
917,2,0.4171,3.8100e+01,2.9103e+01,0.78,7.9647e-01,52.04,1.3335e-01,2.15,0.2
918,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9638e-01,52.06,1.3338e-01,2.15,0.2
919,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9641e-01,52.03,1.3343e-01,2.15,0.2
920,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9640e-01,52.03,1.3339e-01,2.15,0.2
921,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9646e-01,52.09,1.3336e-01,2.15,0.2
922,2,0.4168,3.8100e+01,2.9103e+01,0.78,7.9649e-01,52.03,1.3335e-01,2.15,0.2
923,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9656e-01,52.03,1.3329e-01,2.15,0.2
924,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9661e-01,52.03,1.3327e-01,2.15,0.2
925,2,0.4162,3.8100e+01,2.9103e+01,0.78,7.9654e-01,52.03,1.3320e-01,2.15,0.2
926,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9659e-01,52.00,1.3326e-01,2.15,0.2
927,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9656e-01,51.99,1.3329e-01,2.15,0.2
928,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9652e-01,52.01,1.3330e-01,2.15,0.2
929,2,0.4167,3.8100e+01,2.9103e+01,0.78,7.9646e-01,52.05,1.3338e-01,2.15,0.2
930,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9647e-01,52.01,1.3341e-01,2.15,0.2
931,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9654e-01,52.04,1.3351e-01,2.15,0.2
932,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9666e-01,52.04,1.3353e-01,2.15,0.2
933,2,0.4171,3.8100e+01,2.9103e+01,0.78,7.9671e-01,52.00,1.3350e-01,2.15,0.2
934,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9671e-01,52.05,1.3344e-01,2.15,0.2
935,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9669e-01,52.02,1.3344e-01,2.15,0.2
936,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9672e-01,52.07,1.3338e-01,2.16,0.2
937,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9669e-01,52.09,1.3330e-01,2.16,0.2
938,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9661e-01,52.05,1.3317e-01,2.16,0.2
939,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9657e-01,52.11,1.3311e-01,2.16,0.2
940,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9660e-01,52.09,1.3308e-01,2.16,0.2
941,2,0.4167,3.8100e+01,2.9103e+01,0.78,7.9656e-01,52.07,1.3312e-01,2.16,0.2
942,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9650e-01,52.08,1.3321e-01,2.16,0.2
943,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9649e-01,52.09,1.3336e-01,2.16,0.2
944,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9645e-01,52.12,1.3347e-01,2.16,0.2
945,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9637e-01,52.08,1.3339e-01,2.16,0.2
946,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9634e-01,52.10,1.3332e-01,2.16,0.2
947,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9633e-01,52.13,1.3328e-01,2.16,0.2
948,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9634e-01,52.14,1.3323e-01,2.16,0.2
949,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9641e-01,52.11,1.3325e-01,2.16,0.2
950,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9645e-01,52.13,1.3335e-01,2.16,0.2
